Date,Start Time,Player Name,Stat Type,Line Score,Odds Type,Headshot URL,Data ID,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Line,Edge %,Correlates,Team,Game Short Title,Fav,O/U,Callout Bet Tag,Position
N/A,9/19/2026,Ka'Morreun Pimpton,Receiving Yards,39.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,57.81,57.81,50,50,16.88,15.5,54.33,53.83,50.22,49.78,0.22,50.22,Over,21.65,-17.85,28.59,No,,,,,,
N/A,9/19/2026,Trey Owens,Longest Completion,34.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,34.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Attempts,33.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,28.02,27.1,63.59,45.64,58.2,41.8,8.2,58.2,Over,27.1,-6.4,15.04,No,,,,,,
N/A,9/19/2026,Trey Owens,Pass Attempts,33.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,28.02,27.1,64.22,45.31,58.65,41.35,8.65,58.65,Over,27.1,-6.4,15.04,No,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Attempts,31.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,28.02,27.1,63.59,45.64,58.2,41.8,8.2,58.2,Over,27.1,-4.4,24.97,No,,,,,,
N/A,9/19/2026,Trey Owens,Pass Attempts,31.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,28.02,27.1,64.22,45.31,58.65,41.35,8.65,58.65,Over,27.1,-4.4,24.97,No,,,,,,
N/A,9/19/2026,Jaylen Bonelli,Receiving Yards,30.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,57.81,57.81,50,50,41.17,32.1,64.13,44,59.26,40.74,9.26,59.26,Over,27.79,-2.71,60.52,No,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,29.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,49.09,Over,18.27,-11.23,38.92,No,,,,,,
N/A,9/19/2026,Kenyon Clay,Rush Yards,29.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,57.81,57.81,50,50,44.65,40.83,54.25,53.5,50.34,49.66,0.34,50.34,Over,44.51,15.01,61.91,Yes,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Attempts,27.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,28.02,27.1,63.59,45.64,58.2,41.8,8.2,58.2,Over,27.1,-0.4,52.66,No,,,,,,
N/A,9/19/2026,Jacobe Hayes,Receiving Yards,26.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,57.81,57.81,50,50,26.73,25.75,53.31,55.02,49.21,50.79,-0.79,50.79,Under,30.71,4.21,49.77,No,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Attempts,25.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,28.02,27.1,63.59,45.64,58.2,41.8,8.2,58.2,Over,27.1,1.6,67.41,Yes,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Completions,25.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,20.19,20.5,50,59.16,45.8,54.2,-4.2,45.8,Over,20.5,-5,12.09,No,,,,,,
N/A,9/19/2026,Trey Owens,Pass Attempts,25.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,28.02,27.1,64.22,45.31,58.65,41.35,8.65,58.65,Over,27.1,1.6,67.41,Yes,,,,,,
N/A,9/19/2026,Chauncy Cobb,Receiving Yards,24.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/2.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/2.webp,57.81,57.81,50,50,44.52,44.75,55.09,51.86,51.49,48.51,1.49,51.49,Over,45.13,20.63,69.16,Yes,,,,,,
N/A,9/19/2026,Hunter Summers,Receiving Yards,24.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,46.74,36,64.92,42.95,60.08,39.92,10.08,60.08,Over,46.88,22.38,71.09,Yes,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,24.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,49.09,Over,18.27,-6.23,42.8,No,,,,,,
N/A,9/19/2026,Jeremy Scott,Longest Reception,24.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,57.81,57.81,50,50,24.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Ka'Morreun Pimpton,Receiving Yards,24.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,57.81,57.81,50,50,16.88,15.5,54.33,53.83,50.22,49.78,0.22,50.22,Over,21.65,-2.85,42.45,No,,,,,,
N/A,9/19/2026,Kenyon Clay,Rush Yards,24.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,57.81,57.81,50,50,44.65,40.83,54.25,53.5,50.34,49.66,0.34,50.34,Over,44.51,20.01,65.65,Yes,,,,,,
N/A,9/19/2026,Jaylen Bonelli,Receiving Yards,24.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,57.81,57.81,50,50,41.17,32.1,64.13,44,59.26,40.74,9.26,59.26,Over,27.79,3.29,66.16,Yes,,,,,,
N/A,9/19/2026,Ed Small,Longest Reception,23.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,57.81,57.81,50,50,23.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jeremy Payne,Longest Rush,23.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,57.81,57.81,50,50,23.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Completions,23.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,20.19,20.5,50,59.16,45.8,54.2,-4.2,45.8,Over,20.5,-3,22.54,No,,,,,,
N/A,9/19/2026,Trey Owens,Pass Completions,21.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,17.32,17.5,51.19,58.31,46.74,53.26,-3.26,46.74,Over,17.5,-4,15.71,No,,,,,,
N/A,9/19/2026,Hunter Summers,Longest Reception,20.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,20.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaylen Bonelli,Longest Reception,19.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,57.81,57.81,50,50,19.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Trey Owens,Pass Completions,19.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,17.32,17.5,51.19,58.31,46.74,53.26,-3.26,46.74,Over,17.5,-2,29.02,No,,,,,,
N/A,9/19/2026,Jaylen Bonelli,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaylen_Bonelli_NCAAFB_player_NxNBqiULNNSI0AtB3jC2VsPS-450.webp,57.81,57.81,50,50,41.17,32.1,64.13,44,59.26,40.74,9.26,59.26,Over,27.79,8.29,70.6,Yes,,,,,,
N/A,9/19/2026,Chauncy Cobb,Longest Reception,17.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/2.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/2.webp,57.81,57.81,50,50,17.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Pass Completions,17.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,20.19,20.5,50,59.16,45.8,54.2,-4.2,45.8,Over,20.5,3,71.72,Yes,,,,,,
N/A,9/19/2026,Jacobe Hayes,Longest Reception,15.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,57.81,57.81,50,50,15.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,15.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,50.91,Under,18.27,2.77,50.06,No,,,,,,
N/A,9/19/2026,Ka'Morreun Pimpton,Receiving Yards,15.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,57.81,57.81,50,50,16.88,15.5,54.33,53.83,50.22,49.78,0.22,50.22,Over,21.65,6.15,51.38,Yes,,,,,,
N/A,9/19/2026,Trey Owens,Pass Completions,15.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,17.32,17.5,51.19,58.31,46.74,53.26,-3.26,46.74,Over,17.5,2,65.7,Yes,,,,,,
N/A,9/19/2026,Jacobe Hayes,Receiving Yards,14.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/80.webp,57.81,57.81,50,50,26.73,25.75,53.31,55.02,49.21,50.79,-0.79,49.21,Over,30.71,16.21,62.01,Yes,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,14.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,49.09,Over,18.27,3.77,50.74,Yes,,,,,,
N/A,9/19/2026,Jeremy Payne,Receiving Yards,12.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,57.81,57.81,50,50,11.87,12.17,53.54,54.21,49.7,50.3,-0.3,50.3,Under,11.75,-0.75,50.63,Yes,,,,,,
N/A,9/19/2026,Kenyon Clay,Longest Rush,12.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_kzN8bn1zkVBn7pyZPUYtvgMd/5.webp,57.81,57.81,50,50,12.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Ka'Morreun Pimpton,Longest Reception,11.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_eptQzCzhaeN8Rs7832EyOJyE/88.webp,57.81,57.81,50,50,11.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Longest Rush,10.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,10.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,9.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,49.09,Over,18.27,8.77,54.72,Yes,,,,,,
N/A,9/19/2026,Trey Owens,Longest Rush,9.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,9.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Trey Owens,Rush Attempts,9.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Trey_Owens_NCAAFB_player_vqKCGvs434KhN8DVftM3NA0y-450.webp,57.81,57.81,50,50,7.68,9,43.12,66.62,39.25,60.75,-10.75,39.25,Over,7.71,-1.79,24.45,No,,,,,,
N/A,9/19/2026,Jeremy Payne,Longest Reception,8.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Payne_NCAAFB_player_1ws5VYY7anilfM103BYqyjS1-450.webp,57.81,57.81,50,50,8.5,,,,,,,,,,,50,,,,,,,
N/A,9/19/2026,Ed Small,Receptions,7.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,57.81,57.81,50,50,4.38,4.17,60.23,49.97,54.57,45.43,4.57,54.57,Over,5.18,-2.32,7.7,No,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Attempts,7.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,6.38,6.5,53.28,56.39,48.59,51.41,-1.41,48.59,Over,5.42,-2.08,30.98,No,,,,,,
N/A,9/19/2026,Ed Small,Receptions,6.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,57.81,57.81,50,50,4.38,4.17,60.23,49.97,54.57,45.43,4.57,54.57,Over,5.18,-1.32,15.39,No,,,,,,
N/A,9/19/2026,Hunter Summers,Receptions,6.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,3.49,2.9,64.15,45.11,58.56,41.44,8.56,58.56,Over,3.09,-3.41,6.45,No,,,,,,
N/A,9/19/2026,Jeremy Scott,Receptions,6.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,57.81,57.81,50,50,3.71,4.1,46.18,62.57,42.52,57.48,-7.48,42.52,Over,3.53,-2.97,8.27,No,,,,,,
N/A,9/19/2026,Ed Small,Receptions,5.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,57.81,57.81,50,50,4.38,4.17,60.23,49.97,54.57,45.43,4.57,54.57,Over,5.18,-0.32,27.67,No,,,,,,
N/A,9/19/2026,Hunter Summers,Receptions,5.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,3.49,2.9,64.15,45.11,58.56,41.44,8.56,58.56,Over,3.09,-2.41,14.11,No,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Attempts,5.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,6.38,6.5,53.28,56.39,48.59,51.41,-1.41,48.59,Over,5.42,-0.08,61.33,No,,,,,,
N/A,9/19/2026,Jeremy Scott,Receptions,5.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,57.81,57.81,50,50,3.71,4.1,46.18,62.57,42.52,57.48,-7.48,42.52,Over,3.53,-1.97,17.13,No,,,,,,
N/A,9/19/2026,Jaden Craig,Rush Yards,4.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,15.43,15.93,52.85,54.85,49.09,50.91,-0.91,49.09,Over,18.27,13.77,58.65,Yes,,,,,,
N/A,9/19/2026,Hunter Summers,Receptions,4.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,3.49,2.9,64.15,45.11,58.56,41.44,8.56,58.56,Over,3.09,-1.41,27.27,No,,,,,,
N/A,9/19/2026,Jeremy Scott,Receptions,4.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jeremy_Scott_NCAAFB_player_4KM2ZdorK50zHCLOPh8SL64-450.webp,57.81,57.81,50,50,3.71,4.1,46.18,62.57,42.52,57.48,-7.48,42.52,Over,3.53,-0.97,31.47,No,,,,,,
N/A,9/19/2026,Jaden Craig,Pass TDs,3.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jaden_Craig_NCAAFB_player_0YpQW54eyjHYqI1aLBFUbSE-450.webp,57.81,57.81,50,50,1.66,1.63,64.03,44.26,59.18,40.82,9.18,59.18,Over,1.82,-1.68,8.73,No,,,,,,
N/A,9/19/2026,Ed Small,Receptions,3.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Ed_Small_NCAAFB_player_PBWNK0nOW2Z25U9c1iv23k4H-450.webp,57.81,57.81,50,50,4.38,4.17,60.23,49.97,54.57,45.43,4.57,54.57,Over,5.18,1.68,63.71,Yes,,,,,,
N/A,9/19/2026,Hunter Summers,Receptions,3.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Hunter_Summers_NCAAFB_player_kMMlb2go6YzA7JuqKzj8m64R-450.webp,57.81,57.81,50,50,3.49,2.9,64.15,45.11,58.56,41.44,8.56,58.56,Over,3.09,-0.41,46.12,No,,,,,,
