Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Lauren BettsRebounds,Lauren BettsRebounds7.5,WNBA,316420,Lauren Betts,C,WAS,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/LBetts.png,15059898,4.5,47.75,52.25,-5.56,52.25,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,13.81,14,,100,,4.5,14,-0.0825,under,4.5,4.42,5.08,4.5,Best Bet
Makayla TimpsonRebounds,Makayla TimpsonRebounds7.5,WNBA,324776,Makayla Timpson,FC,IND,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15060061,6.33,48.17,51.83,,51.83,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,6.33,,,,No,SEA,16.78,12,,100,,6.33,,0,,6.33,6.33,6.6,6.5,Best Bet
Makayla TimpsonPoints,Makayla TimpsonPoints7.5,WNBA,324776,Makayla Timpson,FC,IND,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15060124,6.5,50.01,49.99,,50.01,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,6.5,,,,No,SEA,16.78,12,,100,,6.5,,0,,6.5,6.5,6.7,6.5,Push
Myisha Hines-AllenRebounds,Myisha Hines-AllenRebounds7.5,WNBA,317278,Myisha Hines-Allen,F,IND,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Myisha_Hines-Allenpng.png,15060139,5,27.73,72.27,,72.27,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5,,,,No,SEA,10.2,16,,100,,5,,0,,5,5,5.63,0,Push
Cotie McMahonRebounds,Cotie McMahonRebounds7.5,WNBA,318611,Cotie McMahon,G,WAS,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cotie_McMahon_WNBA_player_Uetgv8e0LMsObpG07GPeeVQa.webp,15063345,2.1,49.86,50.14,,50.14,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.1,,,,No,IND,11.41,15,,100,,2.1,14,-0.0825,under,2.1,2.02,3.44,3.5,Best Bet
Shakira AustinDefensiveRebounds,Shakira AustinDefensiveRebounds7.5,WNBA,64392,Shakira Austin,C,WAS,Defensive Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15070737,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,33.72,29,,,,0,14,-0.0825,under,0,-0.08,7.5,0,Push
Kiki IriafenDefensiveRebounds,Kiki IriafenDefensiveRebounds7.5,WNBA,238169,Kiki Iriafen,F,WAS,Defensive Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15070738,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,31.74,28,,,,0,14,-0.0825,under,0,-0.08,7.5,0,Push
Kelsey MitchellRebs+Asts,Kelsey MitchellRebs+Asts7.5,WNBA,237852,Kelsey Mitchell,G,IND,Rebs+Asts,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071029,4.5,50.51,49.49,-8.32,50.51,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,SEA,32.26,31,,100,,4.5,,0,,4.5,4.5,5.25,0,Push
Lexie HullRebounds,Lexie HullRebounds7.5,WNBA,67955,Lexie Hull,G,IND,Rebounds,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Lexie_Hull_WNBA_player_yMSvaILCamQ0uHjbVYQeWdb7.webp,15073526,3.5,33.47,66.53,,66.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,SEA,10.37,20,,100,,3.5,,0,,3.5,3.5,4.5,0,Push
Sophie CunninghamPoints,Sophie CunninghamPoints7.5,WNBA,239174,Sophie Cunningham,G,IND,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sophie_Cunningham_WNBA_player_cZAeIhZamNbdXKxGLDTtak3Y.webp,15073540,5.5,50.54,49.46,,50.54,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5.5,,,,No,SEA,12.68,22,,100,,5.5,,0,,5.5,5.5,6,0,Push
Myisha Hines-AllenPoints,Myisha Hines-AllenPoints7.5,WNBA,317278,Myisha Hines-Allen,F,IND,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Myisha_Hines-Allenpng.png,15073624,,,,,,,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,10.2,16,,,,0,,0,,0,0,7.5,0,Push
Kelsey Mitchell3-PTMade,Kelsey Mitchell3-PTMade6.5,WNBA,237852,Kelsey Mitchell,G,IND,3-PT Made,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15044709,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,6.5,0,Push
Caitlin Clark3-PTMade,Caitlin Clark3-PTMade6.5,WNBA,237851,Caitlin Clark,G,IND,3-PT Made,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15044780,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,6.5,0,Push
Sonia CitronAssists,Sonia CitronAssists6.5,WNBA,238241,Sonia Citron,G,WAS,Assists,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15046871,4.5,51.58,48.42,-9.39,51.58,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,30.63,33,,100,,4.5,11,-0.0422,under,4.5,4.46,4.89,4.5,Push
Makayla TimpsonRebounds,Makayla TimpsonRebounds6.5,WNBA,324776,Makayla Timpson,FC,IND,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15060058,6.33,48.17,51.83,,51.83,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,6.33,,,,No,SEA,16.78,12,,100,,6.33,,0,,6.33,6.33,6.4,6.5,Best Bet
Georgia AmooreAssists,Georgia AmooreAssists6.5,WNBA,317129,Georgia Amoore,G,WAS,Assists,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Georgia_Amoore_WNBA_player_3OmmlgIgu7geCDaxC6In7pGu.webp,15060830,3.5,50.61,49.39,-8.42,50.61,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,IND,14.72,23,,100,,3.5,11,-0.0422,under,3.5,3.46,4.09,3.5,Push
Lauren BettsPoints,Lauren BettsPoints6.5,WNBA,316420,Lauren Betts,C,WAS,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/LBetts.png,15062265,5.86,49.54,50.46,,50.46,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5.86,,,,No,IND,13.81,14,,100,,5.86,7,0.1628,over,5.86,6.02,6.15,6.5,Best Bet
Cotie McMahonPoints,Cotie McMahonPoints6.5,WNBA,318611,Cotie McMahon,G,WAS,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cotie_McMahon_WNBA_player_Uetgv8e0LMsObpG07GPeeVQa.webp,15062281,4.9,52.12,47.88,,52.12,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.9,,,,No,IND,11.41,15,,100,,4.9,7,0.1628,over,4.9,5.06,5.17,4.5,Push
Lauren BettsRebounds,Lauren BettsRebounds6.5,WNBA,316420,Lauren Betts,C,WAS,Rebounds,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/LBetts.png,15063360,4.5,47.75,52.25,-5.56,52.25,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,13.81,14,,100,,4.5,14,-0.0825,under,4.5,4.42,4.88,4.5,Best Bet
Kelsey MitchellAssists,Kelsey MitchellAssists6.5,WNBA,237852,Kelsey Mitchell,G,IND,Assists,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15069530,2.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.5,,,,No,SEA,32.26,31,,100,,2.5,,0,,2.5,2.5,3.5,3.5,Best Bet
Shakira AustinFreeThrowsAttempted,Shakira AustinFreeThrowsAttempted6.5,WNBA,64392,Shakira Austin,C,WAS,Free Throws Attempted,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15071132,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,33.72,29,,,,0,5,-0.0456,under,0,-0.05,6.5,0,Push
Kelsey MitchellRebs+Asts,Kelsey MitchellRebs+Asts6.5,WNBA,237852,Kelsey Mitchell,G,IND,Rebs+Asts,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071728,4.5,50.51,49.49,-8.32,50.51,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,SEA,32.26,31,,100,,4.5,,0,,4.5,4.5,5,0,Push
Lexie HullPoints,Lexie HullPoints6.5,WNBA,67955,Lexie Hull,G,IND,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Lexie_Hull_WNBA_player_yMSvaILCamQ0uHjbVYQeWdb7.webp,15072130,4.83,49.16,50.84,,50.84,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.83,,,,No,SEA,10.37,20,,100,,4.83,,0,,4.83,4.83,5.1,4.5,Best Bet
Caitlin ClarkRebounds,Caitlin ClarkRebounds5.5,WNBA,237851,Caitlin Clark,G,IND,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15044696,4.5,40.81,59.19,,59.19,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,SEA,38.52,31,,100,,4.5,,0,,4.5,4.5,4.7,4.5,Best Bet
Aliyah BostonAssists,Aliyah BostonAssists5.5,WNBA,237853,Aliyah Boston,FC,IND,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15044702,3.5,37.66,62.34,,62.34,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,SEA,32.79,29,,100,,3.5,,0,,3.5,3.5,3.9,3.5,Best Bet
Shakira AustinAssists,Shakira AustinAssists5.5,WNBA,64392,Shakira Austin,C,WAS,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15045190,2.5,48.46,51.54,-6.27,51.54,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.5,,,,No,IND,33.72,29,,100,,2.5,11,-0.0422,under,2.5,2.46,3.29,3.5,Best Bet
Sonia CitronRebounds,Sonia CitronRebounds5.5,WNBA,238241,Sonia Citron,G,WAS,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15045201,3.5,45.01,54.99,,54.99,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,IND,30.63,33,,100,,3.5,14,-0.0825,under,3.5,3.42,3.88,3.5,Best Bet
Sonia CitronAssists,Sonia CitronAssists5.5,WNBA,238241,Sonia Citron,G,WAS,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15045219,4.5,51.58,48.42,-9.39,51.58,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,30.63,33,,100,,4.5,11,-0.0422,under,4.5,4.46,4.69,4.5,Push
Georgia AmooreAssists,Georgia AmooreAssists5.5,WNBA,317129,Georgia Amoore,G,WAS,Assists,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Georgia_Amoore_WNBA_player_3OmmlgIgu7geCDaxC6In7pGu.webp,15059748,3.5,50.61,49.39,-8.42,50.61,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,IND,14.72,23,,100,,3.5,11,-0.0422,under,3.5,3.46,3.89,3.5,Push
Cotie McMahonRebounds,Cotie McMahonRebounds5.5,WNBA,318611,Cotie McMahon,G,WAS,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cotie_McMahon_WNBA_player_Uetgv8e0LMsObpG07GPeeVQa.webp,15059895,2.1,49.86,50.14,,50.14,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.1,,,,No,IND,11.41,15,,100,,2.1,14,-0.0825,under,2.1,2.02,3.04,3.5,Best Bet
Lauren BettsRebounds,Lauren BettsRebounds5.5,WNBA,316420,Lauren Betts,C,WAS,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/LBetts.png,15059899,4.5,47.75,52.25,-5.56,52.25,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,13.81,14,,100,,4.5,14,-0.0825,under,4.5,4.42,4.68,4.5,Best Bet
Lexie HullRebounds,Lexie HullRebounds5.5,WNBA,67955,Lexie Hull,G,IND,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Lexie_Hull_WNBA_player_yMSvaILCamQ0uHjbVYQeWdb7.webp,15060135,3.5,33.47,66.53,,66.53,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,SEA,10.37,20,,100,,3.5,,0,,3.5,3.5,4,0,Push
Myisha Hines-AllenRebounds,Myisha Hines-AllenRebounds5.5,WNBA,317278,Myisha Hines-Allen,F,IND,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Myisha_Hines-Allenpng.png,15060138,5,27.73,72.27,,72.27,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5,,,,No,SEA,10.2,16,,100,,5,,0,,5,5,5.13,0,Push
Kelsey MitchellRebounds,Kelsey MitchellRebounds5.5,WNBA,237852,Kelsey Mitchell,G,IND,Rebounds,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15062101,2.21,44.21,55.79,,55.79,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.21,,,,No,SEA,32.26,31,,100,,2.21,,0,,2.21,2.21,3.13,3.5,Best Bet
Lexie HullPoints,Lexie HullPoints5.5,WNBA,67955,Lexie Hull,G,IND,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Lexie_Hull_WNBA_player_yMSvaILCamQ0uHjbVYQeWdb7.webp,15062249,4.83,49.16,50.84,,50.84,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.83,,,,No,SEA,10.37,20,,100,,4.83,,0,,4.83,4.83,4.9,4.5,Best Bet
Kelsey MitchellRebs+Asts,Kelsey MitchellRebs+Asts5.5,WNBA,237852,Kelsey Mitchell,G,IND,Rebs+Asts,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15069531,4.5,50.51,49.49,-8.32,50.51,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,SEA,32.26,31,,100,,4.5,,0,,4.5,4.5,4.75,0,Push
Sonia Citron3-PTAttempted,Sonia Citron3-PTAttempted5.5,WNBA,238241,Sonia Citron,G,WAS,3-PT Attempted,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15071117,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,30.63,33,,,,0,5,-0.0456,under,0,-0.05,5.5,0,Push
Sonia CitronFreeThrowsAttempted,Sonia CitronFreeThrowsAttempted5.5,WNBA,238241,Sonia Citron,G,WAS,Free Throws Attempted,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15071133,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,30.63,33,,,,0,5,-0.0456,under,0,-0.05,5.5,0,Push
Cotie McMahonPoints,Cotie McMahonPoints5.5,WNBA,318611,Cotie McMahon,G,WAS,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cotie_McMahon_WNBA_player_Uetgv8e0LMsObpG07GPeeVQa.webp,15073163,4.9,52.12,47.88,,52.12,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.9,,,,No,IND,11.41,15,,100,,4.9,7,0.1628,over,4.9,5.06,4.97,4.5,Push
Myisha Hines-AllenPoints,Myisha Hines-AllenPoints5.5,WNBA,317278,Myisha Hines-Allen,F,IND,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Myisha_Hines-Allenpng.png,15073520,,,,,,,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,10.2,16,,,,0,,0,,0,0,5.5,0,Push
Caitlin Clark3-PTMade,Caitlin Clark3-PTMade4.5,WNBA,237851,Caitlin Clark,G,IND,3-PT Made,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15044793,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,4.5,0,Push
Kelsey Mitchell3-PTMade,Kelsey Mitchell3-PTMade4.5,WNBA,237852,Kelsey Mitchell,G,IND,3-PT Made,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15044805,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,4.5,0,Push
Kelsey MitchellAssists,Kelsey MitchellAssists4.5,WNBA,237852,Kelsey Mitchell,G,IND,Assists,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15046565,2.5,44.8,55.2,,55.2,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,2.5,,,,No,SEA,32.26,31,,100,,2.5,,0,,2.5,2.5,3.1,3.5,Best Bet
Aliyah BostonAssists,Aliyah BostonAssists4.5,WNBA,237853,Aliyah Boston,FC,IND,Assists,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15046580,3.5,37.66,62.34,,62.34,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,3.5,,,,No,SEA,32.79,29,,100,,3.5,,0,,3.5,3.5,3.7,3.5,Best Bet
