Date,Start Time,Player Name,Stat Type,Line Score,Odds Type,Headshot URL,Data ID,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Line,Edge %,Correlates,Team,Game Short Title,Fav,O/U,Callout Bet Tag,Position
N/A,9/20/2026,Greg Dulcich,Receiving Yards,39.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,24.55,25.17,56.37,57.06,49.68,50.32,-0.32,49.68,Over,25.17,-14.33,35.43,No,,,,,,
N/A,9/20/2026,Malik Washington,Receiving Yards,39.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,30.5,30.5,57.06,56.72,50.15,49.85,0.15,50.15,Over,30.5,-9,41.1,No,,,,,,
N/A,9/20/2026,De'Von Achane,Receiving Yards,39.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,28.5,28.5,56.72,57.06,49.85,50.15,-0.15,49.85,Over,28.5,-11,39.17,No,,,,,,
N/A,9/20/2026,Caleb Douglas,Receiving Yards,39.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,37.5,37.83,56.72,57.06,49.85,50.15,-0.15,49.85,Over,37.83,-1.67,48.01,No,,,,,,
N/A,9/20/2026,Caleb Douglas,Receiving Yards,36.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,37.5,37.83,56.72,57.06,49.85,50.15,-0.15,50.15,Under,37.83,1.33,49,No,,,,,,
N/A,9/20/2026,Brock Purdy,Longest Completion,35.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,35.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,Malik Willis,Longest Completion,31.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,31.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,Malik Washington,Receiving Yards,30.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,30.5,30.5,57.06,56.72,50.15,49.85,0.15,50.15,Over,30.5,0,50,No,,,,,,
N/A,9/20/2026,De'Von Achane,Receiving Yards,29.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,28.5,28.5,56.72,57.06,49.85,50.15,-0.15,49.85,Over,28.5,-1,49,No,,,,,,
N/A,9/20/2026,Malik Willis,Longest Completion,29.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,29.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,Brock Purdy,Longest Completion,29.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,29.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,Caleb Douglas,Receiving Yards,29.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,37.5,37.83,56.72,57.06,49.85,50.15,-0.15,49.85,Over,37.83,8.33,57.93,Yes,,,,,,
N/A,9/20/2026,Greg Dulcich,Receiving Yards,29.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,24.55,25.17,56.37,57.06,49.68,50.32,-0.32,49.68,Over,25.17,-4.33,45.08,No,,,,,,
N/A,9/20/2026,De'Von Achane,Receiving Yards,28.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,28.5,28.5,56.72,57.06,49.85,50.15,-0.15,50.15,Under,28.5,0,50,No,,,,,,
N/A,9/20/2026,Malik Willis,Pass Attempts,27.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,27.67,27.5,57.81,57.81,50,50,0,50,Under,27.5,0,49.98,No,,,,,,
N/A,9/20/2026,Brock Purdy,Pass Attempts,26.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,27.67,27.5,57.81,57.81,50,50,0,50,Over,27.55,1.05,57.61,Yes,,,,,,
N/A,9/20/2026,Malik Willis,Pass Completions,24.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,16.67,16.5,57.81,57.81,50,50,0,50,Over,16.5,-8,3.37,No,,,,,,
N/A,9/20/2026,Brock Purdy,Pass Completions,24.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,20.67,20.5,57.81,57.81,50,50,0,50,Over,20.55,-3.95,19.66,No,,,,,,
N/A,9/20/2026,Greg Dulcich,Receiving Yards,24.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,24.55,25.17,56.37,57.06,49.68,50.32,-0.32,50.32,Under,25.17,0.67,49.95,No,,,,,,
N/A,9/20/2026,Brock Purdy,Pass Completions,20.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,20.67,20.5,57.81,57.81,50,50,0,50,Under,20.55,0.05,49.98,No,,,,,,
N/A,9/20/2026,Malik Willis,Pass Completions,19.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,16.67,16.5,57.81,57.81,50,50,0,50,Over,16.5,-3,23.74,No,,,,,,
N/A,9/20/2026,Brock Purdy,Pass Completions,19.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,20.67,20.5,57.81,57.81,50,50,0,50,Over,20.55,1.05,58.81,Yes,,,,,,
N/A,9/20/2026,De'Von Achane,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,28.5,28.5,56.72,57.06,49.85,50.15,-0.15,49.85,Over,28.5,9,58.9,Yes,,,,,,
N/A,9/20/2026,Caleb Douglas,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,37.5,37.83,56.72,57.06,49.85,50.15,-0.15,49.85,Over,37.83,18.33,67.36,Yes,,,,,,
N/A,9/20/2026,Malik Washington,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,30.5,30.5,57.06,56.72,50.15,49.85,0.15,50.15,Over,30.5,11,60.83,Yes,,,,,,
N/A,9/20/2026,Greg Dulcich,Receiving Yards,19.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,24.55,25.17,56.37,57.06,49.68,50.32,-0.32,49.68,Over,25.17,5.67,55.02,Yes,,,,,,
N/A,9/20/2026,De'Von Achane,Rush Attempts,19.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,19.5,,,,,,,,,,,48.49,,,,,,,
N/A,9/20/2026,Malik Willis,Pass Completions,16.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,16.67,16.5,57.81,57.81,50,50,0,50,Under,16.5,0,49.98,No,,,,,,
N/A,9/20/2026,De'Von Achane,Longest Rush,14.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,Malik Willis,Longest Rush,14.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,De'Von Achane,Rush Attempts,14.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,48.24,,,,,,,
N/A,9/20/2026,Malik Willis,Pass Completions,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,16.67,16.5,57.81,57.81,50,50,0,50,Over,16.5,2,69.2,Yes,,,,,,
N/A,9/20/2026,Brock Purdy,Rush Yards,13.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,13.5,13.5,56.37,57.06,49.68,50.32,-0.32,50.32,Under,13.4,-0.1,50,Yes,,,,,,
N/A,9/20/2026,De'Von Achane,Rush Attempts,12.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,12.5,,,,,,,,,,,48.1,,,,,,,
N/A,9/20/2026,De'Von Achane,Rush Attempts,9.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,9.5,,,,,,,,,,,47.82,,,,,,,
N/A,9/20/2026,Malik Willis,Rush Attempts,9.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,9.5,,,,,,,,,,,47.82,,,,,,,
N/A,9/20/2026,Brock Purdy,Longest Rush,9.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,9.5,,,,,,,,,,,50,,,,,,,
N/A,9/20/2026,De'Von Achane,Receptions,7.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,7.5,,,,,,,,,,,47.54,,,,,,,
N/A,9/20/2026,Malik Willis,Rush Attempts,7.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,7.5,,,,,,,,,,,47.54,,,,,,,
N/A,9/20/2026,De'Von Achane,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,5.5,,,,,,,,,,,47.11,,,,,,,
N/A,9/20/2026,Malik Washington,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,5.5,,,,,,,,,,,47.11,,,,,,,
N/A,9/20/2026,Caleb Douglas,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,5.5,,,,,,,,,,,47.11,,,,,,,
N/A,9/20/2026,Greg Dulcich,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,2.67,2.5,57.81,57.81,50,50,0,50,Over,2.5,-3,5.44,No,,,,,,
N/A,9/20/2026,Caleb Douglas,Receptions,3.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,3.5,,,,,,,,,,,46.34,,,,,,,
N/A,9/20/2026,Greg Dulcich,Receptions,3.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,2.67,2.5,57.81,57.81,50,50,0,50,Over,2.5,-1,27.93,No,,,,,,
N/A,9/20/2026,De'Von Achane,Receptions,3.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/28.webp,57.81,57.81,50,50,3.5,,,,,,,,,,,46.34,,,,,,,
N/A,9/20/2026,Malik Washington,Receptions,3.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,3.5,,,,,,,,,,,46.34,,,,,,,
N/A,9/20/2026,Brock Purdy,Rush Attempts,3.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,3.67,3.5,57.81,57.81,50,50,0,50,Under,3.54,0.04,50.04,No,,,,,,
N/A,9/20/2026,Greg Dulcich,Receptions,2.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,2.67,2.5,57.81,57.81,50,50,0,50,Under,2.5,0,50.1,No,,,,,,
N/A,9/20/2026,Caleb Douglas,Receptions,2.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,2.5,,,,,,,,,,,45.62,,,,,,,
N/A,9/20/2026,Greg Dulcich,Receptions,1.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/85.webp,57.81,57.81,50,50,2.67,2.5,57.81,57.81,50,50,0,50,Over,2.5,1,74.58,Yes,,,,,,
N/A,9/20/2026,Brock Purdy,Pass TDs,1.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,1.5,,,,,,,,,2.1,0.6,44.22,,,,,,,
N/A,9/20/2026,Caleb Douglas,Receptions,1.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/7.webp,57.81,57.81,50,50,1.5,,,,,,,,,,,44.22,,,,,,,
N/A,9/20/2026,Malik Washington,Receptions,1.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/6.webp,57.81,57.81,50,50,1.5,,,,,,,,,,,44.22,,,,,,,
N/A,9/20/2026,Malik Willis,INT,0.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/20/2026,Brock Purdy,INT,0.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_sMN3CHtVdjP5SOKB6wBrD4kc/13.webp,57.81,57.81,50,50,0.5,,,,,,,,,0.8,0.3,39.35,,,,,,,
N/A,9/20/2026,Malik Willis,Pass TDs,0.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_HAK1LlWxm5AvY1GcOFoJ8KYU/2.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,349.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,49.84,Over,227.67,-121.83,12.5,No,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,274.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,49.84,Over,227.67,-46.83,41.58,No,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,249.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,49.84,Over,227.67,-21.83,53.98,No,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,226.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,50.16,Under,227.67,1.17,34.92,No,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass Yards,222.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,220.5,221.17,56.72,56.72,50,50,0,50,Under,221.17,-1.33,51,Yes,,,,,,
N/A,9/20/2026,Drew Lock,Pass Yards,212.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_CagV60AIajg4pizCSJD5M18M/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_CagV60AIajg4pizCSJD5M18M/2.webp,57.81,57.81,50,50,213.5,213.5,56.72,56.72,50,50,0,50,Under,213.5,1,49.5,No,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,199.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,49.84,Over,227.67,28.17,76.57,Yes,,,,,,
N/A,9/20/2026,Jacoby Brissett,Pass+Rush Yds,174.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/7.webp,57.81,57.81,50,50,257.49,227.67,56.55,56.89,49.84,50.16,-0.16,49.84,Over,227.67,53.17,85.02,Yes,,,,,,
N/A,9/20/2026,Jaxon Smith-Njigba,Receiving Yards,149.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_CagV60AIajg4pizCSJD5M18M/11.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_CagV60AIajg4pizCSJD5M18M/11.webp,57.81,57.81,50,50,82.5,82.83,56.72,56.72,50,50,0,50,Over,82.83,-66.67,4.7,No,,,,,,
N/A,9/20/2026,Trey McBride,Receiving Yards,119.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/85.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/85.webp,57.81,57.81,50,50,61.96,62.5,57.06,56.72,50.15,49.85,0.15,50.15,Over,62.54,-56.96,7.51,No,,,,,,
N/A,9/20/2026,Michael Wilson,Receiving Yards,109.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_xI5Gs2YV8e7po9yJ1iiTf6BQ/14.webp,57.81,57.81,50,50,48.5,47.83,56.72,56.72,50,50,0,50,Over,47.83,-61.67,6.36,No,,,,,,
