Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag,NBA Fantasy Score
PrizePicks,NBA,57319,Miles McBride,G,NYK,Points,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Miles_McBride_NBA_player_8YvNuEefdumSLGKRMx4kSzCH.webp,12580367,2.71,52.45,47.55,-5,52.45,Over,https://dkn.gs/sports/images/nba/players/50/591041.png,6/13/2026 21:30:00,No,5.1,216.4,,,,,,,-110,9/20/1899,,2.8428,,,,No,SAS,6.76,14,50.8821966,,50.8821966,0,,0,,6.3878327,6.3878327,4.58211635,0,Push,0
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,3-PT Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580369,2.50,48.75,51.25,-5.8,51.25,Under,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-105,-105.00,6/13/2026,2.4375,,,,No,SAS,31.7,38,48.75,51.25,51.25,0,,0,,2.63253012,2.63253012,2.55064006,2.5,Good Bet,32.33746
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Steals,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580395,1.50,40.26,59.74,-4.55,59.74,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-148,8/4/1899,6/13/2026,1.2078,,,,No,SAS,31.7,38,19.11531695,,19.11531695,0,,0,,1.831325301,1.831325301,1.592612651,1.5,Push,32.33746
PrizePicks,NBA,217804,Stephon Castle,G,SAS,3-PT Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12580398,1.50,38.83,61.17,-3.74,61.17,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-158,-158.00,6/13/2026,1.1649,,,,Yes,NYK,31.992,35,19.11531695,,19.11531695,2.1875,12,0,,1.4,1.4,1.366225,1.5,Push,32.64496
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,3-PT Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580427,1.97,50.3,49.7,-15.21,50.3,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,-80.00,6/13/2026,1.9818,,,,Yes,NYK,58.73,39,31.52040804,,31.52040804,1.1375,7,0,,2.537671233,2.537671233,2.256785616,1.5,Push,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Blocked Shots,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580434,3.50,47.58,52.42,-4.1,52.42,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-110,-110.00,6/13/2026,3.3306,,,,Yes,NYK,58.73,39,67.91528011,,67.91528011,1.4625,19,0,,4.140410959,4.140410959,3.777855479,3.5,Ideal Bet,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Steals,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12580462,1.50,37.23,62.77,-4.97,62.77,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-169,7/14/1899,6/13/2026,1.1169,,,,Yes,NYK,58.73,39,19.11531695,,19.11531695,0.89375,27,0,,1.335616438,1.335616438,1.322033219,1.5,Push,60.59067
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580550,,,,,,,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-107,,6/13/2026,0,,,,Yes,SAS,41.335,39,,,,0,,0,,0,0,,0,Push,42.39684
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Rebounds,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580555,3.50,41.9,58.1,-2.68,58.1,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-139,-139.00,6/13/2026,2.933,,,,Yes,SAS,41.335,39,67.91528011,,67.91528011,0,,0,,3.677142857,3.677142857,3.446821429,3.5,Ideal Bet,42.39684
PrizePicks,NBA,123595,Josh Hart,G,NYK,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,12580571,,,,,,,https://dkn.gs/sports/images/nba/players/50/33217.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-112,,6/13/2026,0,,,,Yes,SAS,30.75,36,,,,0,,0,,0,0,,0,Push,30.31657
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Assists,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580593,3.50,48.99,51.01,-3.54,51.01,Over,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,-104.00,6/13/2026,3.4293,,,,Yes,SAS,35.81,35,67.91528011,,67.91528011,0,,0,,3.387096774,3.387096774,3.425873387,3.5,Ideal Bet,39.30453
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12580598,,,,,,,https://dkn.gs/sports/images/nba/players/50/33194.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,,6/13/2026,0,,,,Yes,SAS,35.81,35,,,,0,,0,,0,0,,0,Push,39.30453
PrizePicks,NBA,231331,Landry Shamet,G,NYK,Assists,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12580611,1.13,44.66,55.34,-23.08,55.34,Over,https://dkn.gs/sports/images/nba/players/50/33111.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-124,11/5/1899,6/13/2026,1.0093,,,,Yes,SAS,12.77,20,10.56985813,,10.56985813,0,,0,,1.217391304,1.217391304,1.143520652,0,Push,10.94156
PrizePicks,NBA,231331,Landry Shamet,G,NYK,Rebounds,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12580618,1.50,41.69,58.31,-4.65,58.31,Over,https://dkn.gs/sports/images/nba/players/50/33111.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-140,8/12/1899,6/13/2026,1.2507,,,,Yes,SAS,12.77,20,19.11531695,,19.11531695,0,,0,,1.565217391,1.565217391,1.470283696,0,Push,10.94156
PrizePicks,NBA,231331,Landry Shamet,G,NYK,Rebs+Asts,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12580619,2.50,46.37,53.63,-2.89,53.63,Over,https://dkn.gs/sports/images/nba/players/50/33111.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-116,9/5/1899,6/13/2026,2.3185,,,,Yes,SAS,12.77,20,45.61868841,,45.61868841,0,,0,,2.782608696,2.782608696,2.595929348,0,Good Bet,10.94156
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12580631,,,,,,,https://dkn.gs/sports/images/nba/players/50/33313.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,,6/13/2026,0,,,,Yes,SAS,21.9,38,,,,0,,0,,0,0,,0,Push,22.97293
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,Rebounds,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12580632,3.50,44,56,-3.18,56,Over,https://dkn.gs/sports/images/nba/players/50/33313.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,-127.00,6/13/2026,3.08,,,,Yes,SAS,21.9,38,67.91528011,,67.91528011,0,,0,,4.402439024,4.402439024,3.846219512,3.5,Ideal Bet,22.97293
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Assists,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580638,1.50,47.74,52.26,-4.26,52.26,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,9/12/1899,6/13/2026,1.4322,,,,No,SAS,31.7,38,19.11531695,,19.11531695,0,,0,,2.518072289,2.518072289,1.992086145,0,Good Bet,32.33746
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580643,,,,,,,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,,6/13/2026,0,,,,No,SAS,31.7,38,,,,0,,0,,0,0,,0,Push,32.33746
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Free Throws Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580831,,,,,,,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-113,,6/13/2026,0,,,,Yes,NYK,34.86,31,,,,0,,0,,0,0,,0,Push,32.08286
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580832,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,34.86,31,,,,0,,0,,0,0,,0,Push,32.08286
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580840,,,,,,,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-113,,6/13/2026,0,,,,Yes,NYK,34.86,31,,,,0,,0,,0,0,,0,Push,32.08286
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Rebounds,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580845,3.50,45.15,54.85,-2.6,54.85,Over,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-121,8/31/1899,6/13/2026,3.1605,,,,Yes,NYK,34.86,31,67.91528011,,67.91528011,3.616666667,26,0,,3.8,3.8,3.565125,3.5,Ideal Bet,32.08286
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12580863,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,24.2,35,,,,0,,0,,0,0,,0,Push,26.57804
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12580869,,,,,,,https://dkn.gs/sports/images/nba/players/50/527223.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-125,,6/13/2026,0,,,,Yes,NYK,24.2,35,,,,0,,0,,0,0,,0,Push,26.57804
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Assists,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/DylanHarper.png,12580883,3.50,41.84,58.16,-3.38,58.16,Over,https://dkn.gs/sports/images/nba/players/50/905517.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-139,8/13/1899,6/13/2026,2.9288,,,,No,NYK,28.03,32,67.91528011,,67.91528011,3.266666667,28,0,,5.522123894,5.522123894,4.368261947,3.5,Ideal Bet,29.84815
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Free Throws Attempted,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/DylanHarper.png,12580887,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,No,NYK,28.03,32,,,,0,,0,,0,0,,0,Push,29.84815
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580910,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,41.335,39,,,,0,,0,,0,0,,0,Push,42.39684
PrizePicks,NBA,188004,Jalen Brunson,G,NYK,Steals,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,12580916,0.50,62.99,37.01,-4.75,62.99,Over,https://dkn.gs/sports/images/nba/players/50/33006.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-170,7/13/1899,6/13/2026,0.6299,,,,Yes,SAS,41.335,39,1.438767797,,1.438767797,0,,0,,0.8914285714,0.8914285714,0.7281892857,0.5,Push,42.39684
PrizePicks,NBA,123595,Josh Hart,G,NYK,Two Pointers Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,12580929,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,30.75,36,,,,0,,0,,0,0,,0,Push,30.31657
PrizePicks,NBA,125266,Julian Champagnie,F,SAS,Assists,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,12580933,1.50,35.22,64.78,-3.97,64.78,Over,https://dkn.gs/sports/images/nba/players/50/650222.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-184,6/29/1899,6/13/2026,1.0566,,,,Yes,NYK,19.45,30,19.11531695,,19.11531695,2.5,24,0,,1.630434783,1.630434783,1.454367391,0,Push,20.12428
PrizePicks,NBA,125266,Julian Champagnie,F,SAS,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,12580937,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,19.45,30,,,,0,,0,,0,0,,0,Push,20.12428
PrizePicks,NBA,125266,Julian Champagnie,F,SAS,Points - 1st 3 Minutes,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,12580946,,,,,,,https://dkn.gs/sports/images/nba/players/50/650222.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-184,,6/13/2026,0,,,,Yes,NYK,19.45,30,,,,0,,0,,0,0,,0,Push,20.12428
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,3-PT Attempted,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12580974,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,No,NYK,12.75,15,,,,0,,0,,0,0,,0,Push,11.65605
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,FG Made,2.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12580980,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,No,NYK,12.75,15,,,,0,,0,,0,0,,0,Push,11.65605
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,Rebounds,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12580995,2.50,56,44,-3.18,56,Over,https://dkn.gs/sports/images/nba/players/50/33369.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,8/25/1899,6/13/2026,2.8,,,,No,NYK,12.75,15,45.61868841,,45.61868841,2.375,18,0,,3.47639485,3.47639485,3.063197425,2.5,Good Bet,11.65605
PrizePicks,NBA,231331,Landry Shamet,G,NYK,FG Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12581006,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,12.77,20,,,,0,,0,,0,0,,0,Push,10.94156
PrizePicks,NBA,231331,Landry Shamet,G,NYK,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12581009,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,12.77,20,,,,0,,0,,0,0,,0,Push,10.94156
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,Personal Fouls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12581022,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,21.9,38,,,,0,,0,,0,0,,0,Push,22.97293
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,Two Pointers Made,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12581031,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,21.9,38,,,,0,,0,,0,0,,0,Push,22.97293
PrizePicks,NBA,55371,Mitchell Robinson,CF,NYK,Points,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,12581038,3.05,50.46,49.54,-7.87,50.46,Over,https://dkn.gs/sports/images/nba/players/50/33242.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,10/7/1899,6/13/2026,3.0781,,,,No,SAS,12.25,14,58.79181591,,58.79181591,0,,0,,4.071428571,4.071428571,3.567739286,3.5,Ideal Bet,12.32153
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Blks+Stls,2.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12581059,2.50,40.71,59.29,-3.67,59.29,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-146,8/6/1899,6/13/2026,2.0355,,,,No,SAS,31.7,38,45.61868841,,45.61868841,0,,0,,2.63253012,2.63253012,2.45014006,2.5,Push,32.33746
